city,state,longitude,latitude
ANDREW,IA,42.1641,-90.6107
ANDREWS,IN,40.8203,-85.5979
ANDREWS,NC,35.1707,-83.8711
ANDREWS,SC,33.4356,-79.4091
ANDREWS,TX,32.3704,-102.523
ANDREWS AIR FORCE BASE,MD,38.8062,-76.8755
ANETA,ND,47.7665,-98.0435
ANETH,UT,37.7489,-110.227
ANGEL FIRE,NM,36.5125,-104.92
ANGELA,MT,46.018,-106.992
ANGELES,PR,18.2795,-66.8022
ANGELICA,NY,42.2176,-78.0906
ANGELS CAMP,CA,38.0528,-120.619
ANGELUS OAKS,CA,34.1538,-116.512
ANGIE,LA,30.9657,-89.8172
ANGIER,NC,35.4782,-78.7294
ANGLE INLET,MN,48.8752,-94.8857
ANGLETON,TX,29.1695,-95.4321
ANGOLA,IN,41.6726,-85.0005
ANGOLA,LA,30.9734,-91.5387
ANGOLA,NY,42.8234,-78.8584
ANGOON,AK,57.5005,-134.586
ANGORA,MN,47.7537,-92.7568
ANGORA,NE,41.7215,-103.004
ANGUILLA,MS,32.9739,-90.8316
ANGUS,MN,47.8364,-96.3504
ANGWIN,CA,38.5714,-122.45
ANIAK,AK,60.3147,-163.119
ANIMAS,NM,32.053,-108.907
ANITA,IA,41.3907,-94.8139
ANITA,PA,41.1711,-78.9131
ANIWA,WI,45.0088,-89.3578
ANKENY,IA,41.7215,-93.6004
ANMOORE,WV,39.2587,-80.2875
ANN ARBOR,MI,42.2774,-83.7333
ANNA,IL,37.4743,-89.163
ANNA,OH,40.4072,-84.2033
ANNA,TX,33.3237,-96.5248
ANNA MARIA,FL,27.5291,-82.7317
ANNABELLA,UT,38.7168,-112.066
ANNADA,MO,39.2536,-90.8148
ANNANDALE,MN,45.2187,-94.1059
ANNANDALE,NJ,40.631,-74.8907
ANNANDALE,VA,38.8358,-77.2128
ANNANDALE ON HUDSON,NY,42.0354,-73.9092
ANNAPOLIS,CA,38.7104,-123.387
ANNAPOLIS,IL,39.135,-87.8384
ANNAPOLIS,MD,38.9693,-76.5197
ANNAPOLIS,MO,37.4913,-90.6646
ANNAPOLIS JUNCTION,MD,39.1332,-76.7988
ANNAWAN,IL,41.4255,-89.9246
ANNEMANIE,AL,32.0481,-87.2623
ANNISTON,AL,33.6571,-85.8156
ANNISTON,MO,36.8226,-89.3462
ANNONA,TX,33.5829,-94.9156
ANNVILLE,KY,37.3052,-83.9711
ANNVILLE,PA,40.3526,-76.4359
ANOKA,MN,45.2825,-93.4186
ANSELMO,NE,41.6208,-99.8644
ANSLEY,NE,41.2898,-99.3817
ANSON,ME,44.8106,-69.9129
ANSON,TX,32.7656,-99.8548
ANSONIA,CT,41.3425,-73.0703
ANSONIA,OH,40.2147,-84.6532
ANSONVILLE,NC,35.0219,-80.0852
ANSTED,WV,38.135,-81.0879
ANTELOPE,CA,38.7161,-121.367
ANTELOPE,MT,48.7007,-104.361
ANTELOPE,OR,45.2633,-121.089
ANTES FORT,PA,41.1865,-77.2184
ANTHON,IA,42.3367,-95.9625
ANTHONY,FL,29.3378,-82.0824
ANTHONY,KS,37.1115,-98.0481
ANTHONY,NM,32.0682,-106.57
ANTHONY,TX,31.7251,-106.36
ANTIGO,WI,45.1608,-89.0939
ANTIMONY,UT,37.7295,-110.543
ANTIOCH,CA,37.9811,-121.805
ANTIOCH,IL,42.4514,-88.0757
ANTIOCH,TN,36.346,-86.2572
ANTLER,ND,48.8133,-101.228
ANTLERS,OK,34.2154,-95.6263
ANTOINE,AR,34.1467,-93.6537
ANTON,CO,39.6909,-103.137
ANTON,TX,33.7705,-102.193
ANTON CHICO,NM,34.7819,-104.719
ANTONITO,CO,37.1351,-106.19
ANTRIM,NH,43.0445,-71.9714
ANTWERP,NY,44.1481,-75.7591
ANTWERP,OH,41.1869,-84.7271
ANVIK,AK,65.2264,-151.025
ANZA,CA,33.525,-116.679
APACHE,OK,34.891,-98.3615
APACHE JUNCTION,AZ,33.413,-111.546
APALACHICOLA,FL,29.7239,-84.9886
APALACHIN,NY,42.0498,-76.181
APEX,NC,35.748,-78.834
APISON,TN,35.0176,-85.0189
APLINGTON,IA,42.6572,-92.8953
APOLLO,PA,40.4368,-79.6172
APOLLO BEACH,FL,27.8458,-82.332
APOPKA,FL,28.6843,-81.5306
APPALACHIA,VA,36.9405,-82.6659
APPLE CREEK,OH,40.7331,-81.7634
APPLE GROVE,WV,38.6575,-82.1068
APPLE RIVER,IL,42.4542,-90.1185
APPLE SPRINGS,TX,31.1058,-95.1388
APPLE VALLEY,CA,34.5005,-117.19
APPLEGATE,CA,38.9982,-120.995
APPLEGATE,MI,43.3516,-82.6708
APPLETON,MN,45.282,-95.9576
APPLETON,NY,43.2917,-78.6269
APPLETON,WA,45.8504,-121.313
APPLETON,WI,44.2616,-88.4157
APPLETON CITY,MO,38.1679,-93.8828
APPLING,GA,33.574,-82.3121
APPOMATTOX,VA,37.3561,-78.8482
APTOS,CA,36.9915,-121.894
APULIA STATION,NY,42.824,-76.0624
AQUASCO,MD,38.5888,-76.7126
AQUASHICOLA,PA,40.8133,-75.592
AQUEBOGUE,NY,40.9223,-72.6371
AQUILLA,TX,31.9872,-97.1081
ARAB,AL,34.3939,-86.3654
ARABI,GA,31.8496,-83.7277
ARABI,LA,29.9568,-89.9875
ARAGON,GA,34.0532,-85.0799
ARAGON,NM,33.9139,-108.65
ARANSAS PASS,TX,27.8997,-97.1525
ARAPAHO,OK,35.5666,-98.9602
ARAPAHOE,CO,38.8475,-102.525
ARAPAHOE,NC,35.0342,-76.7986
ARAPAHOE,NE,40.2946,-99.8428
ARAPAHOE,WY,43.0358,-108.584
ARARAT,NC,36.3859,-80.5895
ARARAT,VA,36.6124,-80.5044
ARBELA,MO,40.4533,-92.1474
ARBOLES,CO,37.1092,-107.312
ARBON,ID,42.5128,-112.543
ARBOVALE,WV,38.388,-79.9906
ARBUCKLE,CA,39.0134,-121.997
ARBYRD,MO,36.0649,-90.2292
ARCADE,NY,42.5972,-78.3746
ARCADIA,CA,34.14,-118.036
ARCADIA,FL,27.2217,-81.8575
ARCADIA,IA,42.0877,-95.0153
ARCADIA,IN,40.1678,-86.0458
ARCADIA,KS,37.6012,-94.6975
ARCADIA,LA,32.3763,-92.9706
ARCADIA,MI,44.4788,-86.2094
ARCADIA,MO,37.6036,-90.6349
ARCADIA,NE,41.5224,-99.0389
ARCADIA,OH,41.1159,-83.5354
ARCADIA,OK,35.6725,-97.3099
ARCADIA,PA,40.7817,-78.8536
ARCADIA,SC,34.9572,-81.9916
ARCADIA,WI,44.2517,-91.3877
ARCANUM,OH,40.1269,-84.5399
ARCATA,CA,40.8689,-124.078
ARCH CAPE,OR,45.8109,-123.963
ARCHBALD,PA,41.4876,-75.5334
ARCHBOLD,OH,41.5784,-84.2511
ARCHER,FL,29.5693,-82.5064
ARCHER,IA,43.0989,-95.743
ARCHER,NE,41.1408,-98.1356
ARCHER CITY,TX,33.5562,-98.6249
ARCHIBALD,LA,32.4094,-91.7328
ARCHIE,MO,38.5216,-94.3521
ARCO,ID,43.6342,-113.213
ARCO,MN,44.3827,-96.1842
ARCOLA,IL,39.7258,-88.3052
ARCOLA,IN,41.1038,-85.2925
ARCOLA,MO,37.4318,-93.8499
ARCOLA,MS,33.266,-90.8448
ARCOLA,PA,40.1529,-75.4567
ARCOLA,VA,38.9683,-77.5333
ARCTIC VILLAGE,AK,65.2264,-151.025
ARDARA,PA,40.3606,-79.7433
ARDEN,NC,35.5897,-82.5418
ARDEN,NY,41.3862,-74.1257
ARDENVOIR,WA,47.7085,-120.329
ARDMORE,AL,34.9617,-86.8443
ARDMORE,OK,34.1799,-97.1256
ARDMORE,PA,39.9988,-75.3079
ARDMORE,TN,35.0551,-86.884
ARDOCH,ND,48.2378,-97.2755
ARDSLEY,NY,41.0151,-73.8415
ARDSLEY ON HUDSON,NY,41.0259,-73.8718
ARECIBO,PR,18.4724,-66.7199
AREDALE,IA,42.804,-92.9859
ARENA,WI,43.1196,-89.9477
ARENAS VALLEY,NM,32.7839,-108.185
ARENDTSVILLE,PA,39.9236,-77.3001
ARENZVILLE,IL,39.9139,-90.3707
ARGENTA,IL,39.9653,-88.8487
ARGILLITE,KY,38.5117,-82.8724
ARGONIA,KS,37.249,-97.6909
ARGONNE,WI,45.7118,-88.8104
ARGOS,IN,41.2427,-86.2481
ARGUSVILLE,ND,47.057,-96.9752
ARGYLE,FL,30.7056,-86.0314
ARGYLE,GA,31.0641,-82.6895
ARGYLE,IA,40.5465,-91.5852
ARGYLE,MI,43.5589,-82.9455
ARGYLE,MN,48.3315,-96.8162
ARGYLE,MO,38.498,-91.918
ARGYLE,NY,43.2807,-73.4848
ARGYLE,TX,33.2151,-97.1646
ARGYLE,WI,42.6901,-89.9227
ARIEL,WA,45.9993,-122.442
ARIMO,ID,42.5667,-112.259
ARION,IA,41.9791,-95.4508
ARIPEKA,FL,28.4302,-82.6616
ARISPE,IA,40.9314,-94.2193
ARISTES,PA,40.8167,-76.3503
ARITON,AL,31.4555,-85.6339
ARIVACA,AZ,31.9701,-111.891
ARIZONA CITY,AZ,32.7452,-111.603
ARJAY,KY,36.7692,-83.7082
ARK,VA,37.4323,-76.6016
ARKABUTLA,MS,34.6863,-90.1068
ARKADELPHIA,AR,34.1231,-93.0738
ARKANSAS CITY,AR,33.6089,-91.2074
ARKANSAS CITY,KS,37.1496,-96.9042
ARKANSAW,WI,44.6028,-92.0622
ARKDALE,WI,44.08,-89.8039
ARKOMA,OK,35.2023,-94.5519
ARKPORT,NY,42.4651,-77.5739
ARKVILLE,NY,42.1417,-74.5721
ARLEE,MT,47.2201,-114.025
ARLEY,AL,34.0953,-87.1882
ARLINGTON,AL,32.0512,-87.5698
ARLINGTON,AZ,33.2765,-112.187
ARLINGTON,CO,38.4304,-103.367
ARLINGTON,GA,31.4772,-84.6992
ARLINGTON,IA,42.7527,-91.6956
ARLINGTON,IL,41.4304,-89.24
ARLINGTON,IN,39.6633,-85.5909
ARLINGTON,KS,37.8299,-98.1969
ARLINGTON,KY,36.789,-89.0092
ARLINGTON,MA,42.4179,-71.165
ARLINGTON,MN,44.5975,-94.1055
ARLINGTON,NE,41.502,-96.3179
ARLINGTON,OH,40.9082,-83.6176
ARLINGTON,OR,45.5673,-120.275
ARLINGTON,SD,44.3683,-97.2461
ARLINGTON,TN,35.2921,-89.7526
ARLINGTON,TX,32.7391,-97.1145
ARLINGTON,VA,38.8816,-77.1033
ARLINGTON,VT,43.0657,-73.1347
ARLINGTON,WA,48.1815,-121.959
ARLINGTON,WI,43.3368,-89.3606
ARLINGTON HEIGHTS,IL,42.083,-87.9805
ARLINGTON HEIGHTS,MA,42.4464,-71.4594
ARMA,KS,37.5573,-94.6949
ARMADA,MI,42.8501,-82.895
ARMAGH,PA,40.4603,-79.0097
ARMBRUST,PA,40.3602,-79.4398
ARMINGTON,IL,40.3613,-89.3231
ARMINTO,WY,42.9662,-106.807
ARMONA,CA,36.3165,-119.705
ARMONK,NY,41.0752,-73.7612
ARMOREL,AR,35.852,-89.9728
ARMOUR,SD,43.341,-98.399
ARMSTRONG,IA,43.4075,-94.5317
ARMSTRONG,IL,40.258,-87.8742
ARMSTRONG,MO,39.2425,-92.6997
ARMSTRONG,TX,27.117,-97.6124
ARMSTRONG CREEK,WI,45.6723,-88.5305
ARMUCHEE,GA,34.4793,-85.1492
ARNAUDVILLE,LA,30.4749,-91.9673
ARNEGARD,ND,47.8077,-103.439
ARNETT,OK,36.2042,-99.8183
ARNETT,WV,37.8216,-81.4096
ARNOLD,CA,38.329,-120.224
ARNOLD,KS,38.4798,-99.9165
ARNOLD,MD,39.0315,-76.6232
ARNOLD,MI,46.6041,-87.6148
ARNOLD,MO,38.3417,-90.4102
ARNOLD,NE,41.424,-100.194
ARNOLD AFB,TN,35.4976,-86.0748
ARNOLDS PARK,IA,43.3779,-95.2402
ARNOLDSBURG,WV,38.8286,-81.1321
ARNOLDSVILLE,GA,33.8887,-83.2223
ARNOT,PA,41.772,-77.2422
AROCK,OR,42.9156,-117.498
ARODA,VA,38.4285,-78.2678
AROMA PARK,IL,41.0916,-87.6843
AROMAS,CA,36.8642,-121.648
ARONA,PA,40.3602,-79.4398
ARP,TX,32.278,-95.0673
ARPIN,WI,44.5357,-90.0072
ARREY,NM,33.0426,-107.171
ARRIBA,CO,39.3165,-103.323
ARRINGTON,TN,35.8566,-86.6633
ARRINGTON,VA,37.6902,-78.9479
ARROW ROCK,MO,39.0694,-92.9487
ARROWSMITH,IL,40.4479,-88.6326
ARROYO,PR,17.9675,-66.0414
ARROYO GRANDE,CA,35.1215,-120.584
ARROYO HONDO,NM,36.5329,-105.657
ARROYO SECO,NM,36.52,-105.534
ART,TX,30.7204,-99.1001
ARTEMAS,PA,39.7552,-78.4064
ARTEMUS,KY,36.8395,-83.8506
ARTESIA,CA,33.8685,-118.082
ARTESIA,MS,33.4115,-88.6443
ARTESIA,NM,32.8426,-104.43
ARTESIA WELLS,TX,28.339,-99.0984
ARTESIAN,SD,44.021,-98.0114
ARTHUR,IA,42.3416,-95.3714
ARTHUR,IL,39.7289,-88.2493
ARTHUR,ND,47.1023,-97.1403
ARTHUR,NE,41.5541,-101.714
ARTHUR,TN,36.5663,-83.6365
ARTHUR CITY,TX,33.6597,-95.5829
ARTHURDALE,WV,39.4581,-79.6882
ARTIE,WV,37.94,-81.3545
ARTOIS,CA,39.6983,-122.169
ARVADA,CO,39.802,-105.077
ARVADA,WY,44.7311,-106.392
ARVERNE,NY,40.5923,-73.7933
ARVILLA,ND,47.926,-97.4941
ARVIN,CA,35.3111,-118.66
ARVONIA,VA,37.5632,-78.5364
ARY,KY,37.3638,-83.1546
ASAN,GU,13.4443,144.786
ASBURY,MO,37.2667,-94.518
ASBURY,NJ,40.695,-75.0281
ASBURY,WV,37.9756,-80.4269
ASBURY PARK,NJ,40.2507,-74.0486
ASCUTNEY,VT,43.4107,-72.4298
ASH,NC,34.0649,-78.4949
ASH FLAT,AR,36.2346,-91.5688
ASH FORK,AZ,34.9702,-112.264
ASH GROVE,MO,37.3114,-93.5786
ASHAWAY,RI,41.3224,-71.6793
ASHBURN,GA,31.7231,-83.6441
ASHBURN,MO,39.561,-91.1844
ASHBURN,VA,39.0403,-77.4868
ASHBURNHAM,MA,42.6549,-71.9209
ASHBY,MA,42.4464,-71.4594
ASHBY,MN,46.0917,-95.8167
ASHBY,NE,41.9191,-101.747
ASHCAMP,KY,37.4627,-82.448
ASHDOWN,AR,33.7046,-94.1302
ASHEBORO,NC,35.7169,-79.8108
ASHER,KY,37.0114,-83.4553
ASHER,OK,34.9696,-96.9462
ASHERTON,TX,28.4489,-99.7592
ASHEVILLE,NC,35.5817,-82.5542
ASHFIELD,MA,42.5624,-72.7382
ASHFIELD,PA,40.7841,-75.7083
ASHFORD,AL,31.1896,-85.2623
ASHFORD,CT,41.889,-72.1476
ASHFORD,WA,46.7526,-122.055
ASHFORD,WV,37.9971,-81.717
ASHIPPUN,WI,43.2175,-88.5253
ASHKUM,IL,40.8763,-87.9739
ASHLAND,AL,33.2345,-85.8475
ASHLAND,IL,39.9386,-90.0792
ASHLAND,KS,37.1719,-99.7696
ASHLAND,KY,38.4568,-82.647
ASHLAND,LA,32.1378,-93.0906
ASHLAND,MA,42.4464,-71.4594
ASHLAND,ME,46.9757,-68.3982
ASHLAND,MO,38.7813,-92.2659
ASHLAND,MS,34.7415,-89.1633
ASHLAND,MT,45.6076,-106.3
ASHLAND,NE,41.1027,-96.5776
ASHLAND,NH,43.7156,-71.6399
ASHLAND,NY,42.3329,-74.3679
ASHLAND,OH,40.827,-82.2961
ASHLAND,OR,42.1481,-122.537
ASHLAND,PA,40.6929,-76.3031
ASHLAND,VA,37.7549,-77.4801
ASHLAND,WI,46.5586,-90.7388
ASHLAND CITY,TN,36.2978,-87.0837
ASHLEY,IL,38.2901,-89.2322
ASHLEY,IN,41.5015,-85.0713
ASHLEY,MI,43.2046,-84.4941
ASHLEY,ND,46.0562,-99.285
ASHLEY,OH,40.3893,-82.9807
ASHLEY FALLS,MA,42.186,-73.3187
ASHMORE,IL,39.531,-88.0406
ASHTABULA,OH,41.8809,-80.7967
ASHTON,IA,43.3091,-95.773
ASHTON,ID,44.0153,-111.425
ASHTON,IL,41.8384,-89.1932
ASHTON,MD,39.1515,-76.9945
ASHTON,NE,41.2495,-98.7948
ASHTON,SD,45.0465,-98.3973
ASHTON,WV,38.6032,-82.1123
ASHUELOT,NH,42.7773,-72.4441
ASHVILLE,AL,33.7852,-86.2169
ASHVILLE,NY,42.0845,-79.3917
ASHVILLE,OH,39.6719,-83.0155
ASHVILLE,PA,40.5549,-78.5448
ASHWOOD,OR,44.5383,-121.322
ASKOV,MN,46.2155,-92.7591
ASOTIN,WA,46.1741,-117.118
ASPEN,CO,39.1915,-106.823
ASPERMONT,TX,33.1396,-100.225
ASPERS,PA,39.9766,-77.2271
ASPINWALL,IA,41.9119,-95.1356
ASSARIA,KS,38.6889,-97.5943
ASSAWOMAN,VA,37.8658,-75.5277
ASSONET,MA,41.783,-71.0173
ASSUMPTION,IL,39.5272,-89.2496
ASTATULA,FL,28.7067,-81.7185
ASTON,PA,39.8668,-75.3985
ASTOR,FL,29.174,-81.575
ASTORIA,IL,40.2432,-90.3247
ASTORIA,NY,40.7721,-73.9301
ASTORIA,OR,46.1422,-123.796
ASTORIA,SD,44.5623,-96.5913
ATALISSA,IA,41.4751,-91.1641
ATASCADERO,CA,35.483,-120.684
ATASCOSA,TX,29.2794,-98.7358
ATCHISON,KS,39.5359,-95.2251
ATCO,NJ,39.76,-74.8665
ATGLEN,PA,39.9416,-75.958
ATHELSTANE,WI,45.4206,-88.2469
ATHENA,OR,45.8239,-118.525
ATHENS,AL,34.7858,-86.9568
ATHENS,GA,33.9574,-83.3768
ATHENS,IL,39.9502,-89.6833
ATHENS,IN,41.041,-86.2069
ATHENS,LA,32.6855,-93.0336
ATHENS,ME,44.9227,-69.6767
ATHENS,MI,42.119,-85.2143
ATHENS,NY,42.28,-73.837
ATHENS,OH,39.3393,-82.0138
ATHENS,PA,41.8618,-76.4884
ATHENS,TN,35.4536,-84.6017
ATHENS,TX,32.2037,-95.8396
ATHENS,WI,44.9823,-90.0078
ATHENS,WV,37.4523,-81.0092
ATHERTON,CA,37.4506,-122.199
ATHOL,ID,47.9224,-116.686
ATHOL,KS,39.7668,-98.9193
ATHOL,KY,37.515,-83.2643
ATHOL,MA,42.5473,-72.1839
ATHOL,NY,43.5989,-73.9437
ATHOL SPRINGS,NY,42.7684,-78.8871
ATKA,AK,54.2402,-176.787
ATKINS,AR,35.3255,-92.9923
ATKINS,IA,42.0575,-92.0585
ATKINS,VA,36.8694,-81.3992
ATKINSON,IL,41.4055,-89.9983
ATKINSON,NC,34.5109,-78.0945
ATKINSON,NE,42.5339,-98.9756
ATKINSON,NH,42.8784,-71.159
ATLANTA,GA,33.7545,-84.3897
ATLANTA,ID,43.8479,-115.254
ATLANTA,IL,40.2338,-89.2576
ATLANTA,IN,40.1743,-86.0189
ATLANTA,KS,37.3783,-96.721
ATLANTA,LA,31.776,-92.7958
ATLANTA,MI,45.0306,-84.1731
ATLANTA,MO,39.8965,-92.4635
ATLANTA,NE,40.4104,-99.4051
ATLANTA,NY,42.562,-77.4685
ATLANTA,TX,33.0845,-94.242
ATLANTIC,IA,41.3819,-94.9608
ATLANTIC,NC,34.8739,-76.5871
ATLANTIC,PA,41.5248,-80.3206
ATLANTIC,VA,37.8968,-75.5206
ATLANTIC BEACH,FL,30.3524,-81.5178
ATLANTIC BEACH,NC,34.7417,-76.7555
ATLANTIC BEACH,NY,40.5889,-73.7271
ATLANTIC CITY,NJ,39.3603,-74.4373
ATLANTIC HIGHLANDS,NJ,40.4048,-74.0562
ATLANTIC MINE,MI,47.0727,-88.6349
ATLAS,MI,42.94,-83.5369
ATLASBURG,PA,40.3414,-80.3822
ATMORE,AL,31.0197,-87.4938
ATOKA,OK,34.3819,-96.13
ATOKA,TN,35.4543,-89.8096
ATOMIC CITY,ID,43.2448,-112.298
ATQASUK,AK,70.4947,-157.441
ATTALLA,AL,34.0518,-86.0614
ATTAPULGUS,GA,30.8353,-84.5119
ATTICA,IN,40.2402,-87.2139
ATTICA,KS,37.2249,-98.2101
ATTICA,MI,43.0662,-83.2576
ATTICA,NY,42.6994,-78.2878
ATTICA,OH,41.0773,-82.9032
ATTLEBORO,MA,41.939,-71.3023
ATTLEBORO FALLS,MA,41.9726,-71.3082
ATWATER,CA,37.3523,-120.603
ATWATER,IL,39.3391,-89.7357
ATWATER,MN,45.1092,-94.9686
ATWATER,OH,41.0405,-81.1946
ATWOOD,CA,33.6403,-117.769
ATWOOD,CO,40.5251,-103.197
ATWOOD,IL,39.7661,-88.2731
ATWOOD,IN,41.254,-85.9697
ATWOOD,KS,39.8247,-101.041
ATWOOD,OK,35.0285,-96.2359
ATWOOD,TN,35.9899,-88.6359
AU GRES,MI,44.0636,-83.6864
AU SABLE FORKS,NY,44.7113,-73.6484
AU TRAIN,MI,46.4446,-86.9115
AUBERRY,CA,37.0757,-119.254
AUBREY,AR,34.7195,-90.8969
AUBREY,TX,33.2781,-97.0175
AUBURN,AL,32.5963,-85.4817
AUBURN,CA,38.893,-121.076
AUBURN,GA,34.0191,-83.8261
AUBURN,IA,42.3408,-95.0804
AUBURN,IL,39.5887,-89.7497
AUBURN,IN,41.3778,-85.0277
AUBURN,KS,38.9169,-95.8392
AUBURN,KY,36.8351,-86.7974
AUBURN,MA,42.1848,-71.9472
AUBURN,ME,44.0824,-70.2492
AUBURN,MI,43.6394,-84.0591
AUBURN,NE,40.4288,-95.8431
AUBURN,NH,42.9892,-71.3436
AUBURN,NY,42.9335,-76.5663
AUBURN,PA,40.5978,-76.1493
AUBURN,WA,47.3074,-122.229
AUBURN,WV,39.1985,-81.0689
AUBURN,WY,42.4782,-110.982
AUBURN HILLS,MI,42.671,-83.2459
AUBURN UNIVERSITY,AL,32.5782,-85.349
AUBURNDALE,FL,28.0868,-81.7429
AUBURNDALE,MA,42.3467,-71.225
AUBURNDALE,WI,44.5597,-90.0053
AUBURNTOWN,TN,35.9338,-86.1126
AUDUBON,IA,41.7045,-94.9187
AUDUBON,MN,46.8509,-95.9958
AUDUBON,NJ,39.8284,-74.9946
AUDUBON,PA,40.2119,-75.3559
AUGUSTA,AR,35.2076,-91.3728
AUGUSTA,GA,33.4785,-81.9755
AUGUSTA,IL,40.3307,-91.0459
AUGUSTA,KS,37.6743,-96.9701
AUGUSTA,KY,38.7234,-83.9829
AUGUSTA,ME,44.3294,-69.7323
AUGUSTA,MI,42.3537,-85.3466
AUGUSTA,MO,38.6191,-90.8803
AUGUSTA,MT,47.4441,-112.513
AUGUSTA,NJ,41.1612,-74.6174
AUGUSTA,OH,40.686,-81.0219
AUGUSTA,WI,44.7268,-91.2126
AUGUSTA,WV,39.2511,-78.6183
AUGUSTA SPRINGS,VA,38.0917,-79.3224
AUKE BAY,AK,58.4494,-134.7
AULANDER,NC,36.1694,-77.0972
AULT,CO,40.6758,-104.607
AULTMAN,PA,40.6193,-79.084
AUMSVILLE,OR,44.7995,-122.901
AURELIA,IA,42.7195,-95.5347
AURIESVILLE,NY,42.9102,-74.4236
AURORA,CO,39.6967,-104.81
AURORA,IA,42.5703,-91.7481
AURORA,IL,41.7606,-88.3202
AURORA,IN,39.0911,-84.9889
AURORA,KS,39.4521,-97.5296
AURORA,ME,44.6419,-68.3915
AURORA,MN,47.6346,-92.0713
AURORA,MO,37.0057,-93.7904
AURORA,NC,35.3737,-76.862
AURORA,NE,40.8508,-98.0543
AURORA,NY,42.756,-76.646
AURORA,OH,41.3117,-81.293
AURORA,OR,45.2242,-122.82
AURORA,SD,44.3042,-96.668
AURORA,UT,38.959,-111.904
AURORA,WV,39.4581,-79.6882
AUSTELL,GA,33.8214,-84.6428
AUSTERLITZ,NY,42.3098,-73.5656
AUSTIN,AR,34.9803,-91.9795
AUSTIN,CO,38.805,-107.983
AUSTIN,IN,38.7485,-85.7505
AUSTIN,KY,36.8159,-85.992
AUSTIN,MN,43.6993,-92.9768
AUSTIN,NV,40.047,-117.197
AUSTIN,PA,41.6151,-77.958
AUSTIN,TX,30.2687,-97.7452
AUSTINBURG,OH,41.7725,-80.8565
AUSTINVILLE,IA,42.5824,-92.9599
AUSTINVILLE,VA,36.8547,-80.9225
AUSTWELL,TX,28.3081,-97.1521
AUTAUGAVILLE,AL,32.4503,-86.7217
AUTO,WV,37.9756,-80.4269
AUTRYVILLE,NC,35.0667,-78.5905
AUXIER,KY,37.7158,-82.6959
AUXVASSE,MO,39.0086,-91.9118
AVA,IL,37.832,-89.4307
AVA,MO,36.9519,-92.6655
AVA,NY,43.3642,-75.4685
AVA,OH,39.8276,-81.5549
AVALON,CA,33.7866,-118.299
AVALON,MS,33.655,-90.054
AVALON,NJ,39.112,-74.7314
AVALON,TX,32.2214,-96.7832
AVALON,WI,42.6593,-88.8307
AVANT,OK,36.4901,-96.0616
AVAWAM,KY,37.2254,-83.2736
AVELLA,PA,40.2007,-80.2672
AVENAL,CA,36.0031,-120.129
AVENEL,NJ,40.5828,-74.2752
AVENUE,MD,38.3002,-76.7434
AVERA,GA,33.1413,-82.527
AVERILL,VT,44.6808,-71.7194
AVERILL PARK,NY,42.6706,-73.5514
AVERY,CA,38.2173,-120.377
AVERY,ID,47.5012,-115.645
AVERY,TX,33.5515,-94.7728
AVERY ISLAND,LA,30.0451,-91.8787
AVILA BEACH,CA,35.1903,-120.718
AVILLA,IN,41.3681,-85.391
AVILLA,MO,37.1948,-94.1452
AVINGER,TX,32.8958,-94.5747
AVIS,PA,41.186,-77.3162
AVISTON,IL,38.6089,-89.6034
AVOCA,AR,36.3978,-94.0438
AVOCA,IA,41.4334,-95.3424
AVOCA,IN,38.8395,-86.4794
AVOCA,MI,43.0752,-82.6955
AVOCA,MN,43.9601,-95.6032
AVOCA,NE,40.8818,-96.2394
AVOCA,NY,42.3679,-77.4641
AVOCA,TX,32.7499,-99.7838
AVOCA,WI,43.1385,-90.2807
AVON,CO,39.6313,-106.511
AVON,CT,41.7579,-72.7283
AVON,IL,40.6081,-90.363
AVON,IN,39.7214,-86.4889
AVON,MA,42.126,-71.0482
AVON,MN,45.5994,-94.4365
AVON,MS,33.219,-91.0479
AVON,MT,46.5657,-112.65
AVON,NC,35.7765,-75.6358
AVON,NY,42.8956,-77.7351
AVON,OH,41.4485,-82.0199
AVON,SD,42.9883,-97.8786
AVON BY THE SEA,NJ,40.1919,-74.0159
AVON LAKE,OH,41.4967,-82.0175
AVON PARK,FL,27.5956,-81.5038
AVONDALE,AZ,33.2765,-112.187
AVONDALE,CO,38.1025,-104.53
AVONDALE,PA,39.8668,-75.8397
AVONDALE,WV,37.3752,-81.6539
AVONDALE ESTATES,GA,33.7717,-84.2394
AVONMORE,PA,40.497,-79.4891
AWENDAW,SC,33.0063,-79.6561
AXIS,AL,30.9394,-88.0159
AXSON,GA,31.3032,-82.848
AXTELL,KS,39.8858,-96.2955
AXTELL,NE,40.5034,-99.0917
AXTELL,TX,31.6873,-96.9862
AXTELL,UT,39.1925,-111.72
AXTON,VA,36.6704,-79.7426
AYDEN,NC,35.4634,-77.3592
AYDLETT,NC,36.308,-75.9188
AYER,MA,42.4464,-71.4594
AYLETT,VA,37.7988,-77.1809
AYNOR,SC,33.94,-79.041
AYR,ND,47.0139,-97.4629
AYR,NE,40.43,-98.4631
AYRSHIRE,IA,43.0182,-94.8553
AZALEA,OR,42.8341,-123.132
AZALIA,MI,42.0082,-83.6643
AZLE,TX,32.898,-97.53
AZTEC,NM,36.8422,-107.818
AZUSA,CA,33.7866,-118.299
BABB,MT,48.9042,-113.298
BABBITT,MN,47.7423,-91.9535
